trade_date,ic,rank_ic,abs_ic,p_value,n_samples,significant,cum_ic,cum_rank_ic
2024-01-09,0.040206482364033846,0.040206482364033846,0.040206482364033846,0.004870919304335887,4902,True,97.54056365289098,97.54056365289098
2024-01-10,0.18638039746275642,0.18638039746275642,0.18638039746275642,1.3382344885562308e-39,4907,True,97.72694405035374,97.72694405035374
2024-01-11,0.14944341943407422,0.14944341943407422,0.14944341943407422,6.477219168154207e-26,4909,True,97.87638746978782,97.87638746978782
2024-01-12,-0.09231561143329593,-0.09231561143329593,0.09231561143329593,9.158983913619247e-11,4909,True,97.78407185835452,97.78407185835452
2024-01-15,0.16398005619505882,0.16398005619505882,0.16398005619505882,6.061087386544116e-31,4911,True,97.94805191454958,97.94805191454958
2024-01-16,-0.1989350812891847,-0.1989350812891847,0.1989350812891847,4.847547463450139e-45,4914,True,97.7491168332604,97.7491168332604
2024-01-17,0.03880848935931544,0.03880848935931544,0.03880848935931544,0.006501410148318846,4916,True,97.78792532261971,97.78792532261971
2024-01-18,-0.08127058487481569,-0.08127058487481569,0.08127058487481569,1.1395261608145255e-08,4920,True,97.7066547377449,97.7066547377449
2024-01-19,-0.0684660642534921,-0.0684660642534921,0.0684660642534921,1.526053082014424e-06,4922,True,97.63818867349141,97.63818867349141
2024-01-22,-0.059639814423288716,-0.059639814423288716,0.059639814423288716,2.8236941526013013e-05,4923,True,97.57854885906812,97.57854885906812
2024-01-23,0.23355157602787324,0.23355157602787324,0.23355157602787324,5.45254460192578e-62,4924,True,97.812100435096,97.812100435096
2024-01-24,0.08644591949524486,0.08644591949524486,0.08644591949524486,1.2191621147982992e-09,4927,True,97.89854635459125,97.89854635459125
2024-01-25,0.14172275424975042,0.14172275424975042,0.14172275424975042,1.5568870066549998e-23,4929,True,98.040269108841,98.040269108841
2024-01-26,-0.12582182144243056,-0.12582182144243056,0.12582182144243056,7.422619162699729e-19,4931,True,97.91444728739857,97.91444728739857
2024-01-29,-0.023102905780046958,-0.023102905780046958,0.023102905780046958,0.10467284697596149,4934,False,97.89134438161852,97.89134438161852
2024-01-30,0.08393502385203974,0.08393502385203974,0.08393502385203974,3.4813491960970855e-09,4938,True,97.97527940547056,97.97527940547056
2024-01-31,-0.3322389413918952,-0.3322389413918952,0.3322389413918952,1.4675858871132149e-127,4938,True,97.64304046407867,97.64304046407867
2024-02-01,-0.37704385570158994,-0.37704385570158994,0.37704385570158994,9.751924826338244e-167,4942,True,97.26599660837708,97.26599660837708
2024-02-02,-0.24618799313811454,-0.24618799313811454,0.24618799313811454,3.4601069829291554e-69,4946,True,97.01980861523897,97.01980861523897
2024-02-05,-0.24435906942623387,-0.24435906942623387,0.24435906942623387,3.469909998704224e-68,4948,True,96.77544954581273,96.77544954581273
2024-02-06,0.22530322254796875,0.22530322254796875,0.22530322254796875,4.80221118730739e-58,4954,True,97.0007527683607,97.0007527683607
2024-02-07,0.11759563987602394,0.11759563987602394,0.11759563987602394,9.95328412074638e-17,4956,True,97.11834840823673,97.11834840823673
2024-02-08,0.1679221953623419,0.1679221953623419,0.1679221953623419,1.139451378408157e-32,4956,True,97.28627060359906,97.28627060359906
2024-02-19,0.034303733165309616,0.034303733165309616,0.034303733165309616,0.015712203392642714,4958,True,97.32057433676438,97.32057433676438
2024-02-20,0.23684591573586344,0.23684591573586344,0.23684591573586344,3.648989318631743e-64,4957,True,97.55742025250025,97.55742025250025
2024-02-21,0.13366187412027938,0.13366187412027938,0.13366187412027938,3.2764339234848153e-21,4960,True,97.69108212662053,97.69108212662053
